uuid,company,role,level,yearsOfExperience,location,baseSalary,bonus,stockGrant,totalCompensation,workArrangement,isAnomaly,anomalyType,if_prediction,anomaly_score,fraud_probability,predicted_anomaly
903a5bf0-8df1-45e6-a46a-2a0b96c94357,Amazon,Product Manager,Staff,16,"Toronto, Canada",244000,56000,101000,401000,Remote,False,none,1,-0.488089,0.2486,False
80c0973d-0f70-4d94-8fb4-bb48f26f0bd3,Amazon,Product Manager,Junior,3,"London, UK",104000,10000,11000,125000,Remote,False,none,1,-0.429218,0.0815,False
d6c50261-5876-4b63-b0fa-61e1300a4cb3,Amazon,Software Engineer,Junior,3,"London, UK",113000,8000,6000,127000,Remote,False,none,1,-0.443203,0.1212,False
0c565501-a8d9-4ad0-9bc1-fefd04f6567e,Microsoft,ML Engineer,Senior,8,"Toronto, Canada",161000,31000,75000,267000,Remote,False,none,1,-0.451112,0.1436,False
82378291-e837-40eb-a231-91d5fbd7fef4,Google,Product Manager,Principal,22,"New York, NY",444000,95000,482000,1021000,On-site,False,none,1,-0.508352,0.3062,False
ce93edd6-4cc3-47cf-b073-a7198750bd14,Uber,Engineering Manager,Senior,11,"San Francisco, CA",288000,36000,75000,399000,Hybrid,False,none,1,-0.467714,0.1908,False
68198fca-b0d3-4d4f-8173-6281824dd79d,Google,Data Scientist,Intern,0,"London, UK",51000,0,0,51000,Hybrid,False,none,1,-0.479293,0.2237,False
e7226774-43f2-4f9a-bee8-60862cf231ae,Microsoft,Data Scientist,Junior,1,"London, UK",99000,6000,13000,118000,Hybrid,False,none,1,-0.425488,0.0709,False
107ad3fb-5d42-4792-bdc3-33741fad6869,Uber,Engineering Manager,Principal,17,"Chicago, IL",421000,101000,278000,800000,On-site,False,none,1,-0.479087,0.2231,False
4640d2ca-70b8-4f34-baba-613b2c10374b,Meta,Product Manager,Senior,8,Remote,219000,37000,66000,322000,Remote,False,none,1,-0.432111,0.0897,False
17147057-e32b-497e-9506-81038f4256df,ServiceNow,Software Engineer,Junior,3,"Seattle, WA",125000,12000,8000,145000,On-site,False,none,1,-0.435024,0.098,False
cf3ad780-12a4-4745-8039-45ac392f350a,Microsoft,Software Engineer,Intern,1,"Chicago, IL",62000,2000,1000,65000,On-site,False,none,1,-0.428517,0.0795,False
4e3cdbfa-1feb-4f77-a2ee-6b4781c976cb,ServiceNow,Engineering Manager,Staff,15,"London, UK",296000,69000,175000,540000,On-site,False,none,1,-0.456995,0.1604,False
f9512227-ad0f-429c-b73b-e0190f36a42b,Amazon,Data Scientist,Staff,16,"Chicago, IL",277000,68000,176000,521000,On-site,False,none,1,-0.476482,0.2157,False
57fa09f6-849c-4ec2-bbd4-a44b381fef06,Uber,Data Scientist,Principal,21,"Toronto, Canada",257000,90000,273000,620000,Hybrid,False,none,-1,-0.547414,0.4171,True
0b351f81-d384-4923-a37c-944ab182638c,Microsoft,Data Scientist,Principal,25,"Toronto, Canada",265000,89000,291000,645000,Hybrid,False,none,-1,-0.554427,0.437,True
8491c213-fe7b-4e50-a96c-cb937a75184c,Netflix,Data Scientist,Intern,0,"New York, NY",74000,0,1000,75000,On-site,False,none,1,-0.450372,0.1415,False
ae798861-4718-4007-b02a-ff5da7f4313e,Uber,ML Engineer,Principal,15,"Bangalore, India",148000,38000,112000,298000,On-site,False,none,1,-0.472647,0.2048,False
e3c8bc6d-22c4-4534-a4a7-33e7de51da54,Microsoft,Software Engineer,Junior,2,"Austin, TX",107000,5000,7000,119000,Remote,False,none,1,-0.442669,0.1197,False
bada1335-9c0b-4068-bc18-59db24022389,Uber,Engineering Manager,Junior,3,"Austin, TX",131000,9000,19000,159000,Hybrid,False,none,1,-0.444558,0.125,False
e443a053-3075-4d86-a569-506e82ee1ab5,Microsoft,DevOps Engineer,Principal,21,"Toronto, Canada",266000,54000,249000,569000,Remote,False,none,1,-0.501271,0.2861,False
c6107d5a-3d68-48ad-968c-2261e57c44a5,Microsoft,Software Engineer,Mid,5,"Toronto, Canada",117000,10000,25000,152000,Remote,False,none,1,-0.45335,0.15,False
1898b55f-63dd-4051-a0fa-9c87c5a9620e,Google,ML Engineer,Staff,16,"Toronto, Canada",227000,55000,2498000,2780000,On-site,True,unrealistic_stock_grant,-1,-0.667745,0.7587,True
fa351c2c-8626-44eb-97e5-96ad6f15ee38,Netflix,Product Manager,Senior,10,"Boston, MA",223000,43000,66000,332000,Hybrid,False,none,1,-0.433814,0.0945,False
9334024e-bb1d-4c7b-895c-5857ffb5c782,Google,Data Scientist,Intern,0,"London, UK",45000,2000,2000,49000,Remote,False,none,1,-0.45729,0.1612,False
6467ee67-ab99-4ea1-b35f-541fd0cd012f,Amazon,DevOps Engineer,Junior,2,"Boston, MA",91000,5000,8000,104000,Hybrid,False,none,1,-0.436706,0.1027,False
24eaf342-1590-4ecc-9c7d-782656d182ae,Uber,Product Manager,Intern,0,"Bangalore, India",23000,0,1000,24000,On-site,False,none,1,-0.479989,0.2256,False
c7c3cf7e-5e10-4acb-b980-b53e15742a66,Amazon,ML Engineer,Junior,1,"Seattle, WA",142000,7000,11000,160000,Remote,False,none,1,-0.440601,0.1138,False
399afae1-0fe7-4bf8-9067-11a7ce9271e1,Uber,ML Engineer,Intern,1,"Boston, MA",67000,1000,2000,70000,On-site,False,none,1,-0.436929,0.1034,False
d8db3cf7-ebe1-4029-8838-3a97c4933958,ServiceNow,DevOps Engineer,Mid,3,"Seattle, WA",162000,16000,22000,200000,On-site,False,none,1,-0.427311,0.0761,False
a17567cd-7a4b-4146-ae68-884f7f60949d,Amazon,DevOps Engineer,Staff,10,"Chicago, IL",255000,51000,129000,435000,On-site,False,none,1,-0.458436,0.1644,False
3e95f896-6370-4758-bba0-ae9af86d0bd6,Netflix,Product Manager,Principal,22,"New York, NY",448000,155000,417000,1020000,Remote,False,none,-1,-0.536849,0.3871,True
325dcbc8-c8d0-4de0-910a-3cb0d76c36d0,Uber,Data Scientist,Staff,18,"London, UK",253000,53000,163000,469000,Hybrid,False,none,1,-0.489128,0.2516,False
56766bd9-d511-41a4-bc57-20dda3acbca4,Google,ML Engineer,Principal,15,"San Francisco, CA",498000,136000,381000,1015000,On-site,False,none,1,-0.505917,0.2992,False
ff1e6891-2086-4186-83c1-7c25ac1e3e96,Amazon,Data Scientist,Staff,16,Remote,266000,50000,111000,427000,Hybrid,False,none,1,-0.485596,0.2416,False
fe0c1d60-73a8-4880-b832-e12db3930db4,ServiceNow,ML Engineer,Senior,8,"London, UK",213000,30000,68000,311000,On-site,False,none,1,-0.424789,0.0689,False
762cf298-2117-437c-9b26-37779387b772,Uber,Product Manager,Junior,1,Remote,119000,10000,9000,138000,Remote,False,none,1,-0.443199,0.1212,False
00d3e1ee-2909-4114-b3ed-16c505671105,Amazon,ML Engineer,Intern,0,Remote,76000,3000,2000,81000,On-site,False,none,1,-0.439002,0.1093,False
9317fc1e-c6d1-40b3-8105-84cdd92bbab9,Microsoft,DevOps Engineer,Intern,1,"New York, NY",63000,2000,1000,66000,On-site,False,none,1,-0.419814,0.0548,False
68eb19b5-7ebe-4c53-995d-fd9ecfd1d5e8,Uber,Software Engineer,Staff,11,Remote,244000,56000,105000,405000,Hybrid,False,none,1,-0.478453,0.2213,False
2a6f1f71-5e4d-4ade-a79f-73030107fd7e,Amazon,Product Manager,Senior,12,"Boston, MA",240000,32000,90000,362000,On-site,False,none,1,-0.446537,0.1307,False
b59e1f67-2c53-4fa3-9f56-15ef4f28d557,Netflix,Software Engineer,Senior,7,Remote,230000,41000,51000,322000,Hybrid,False,none,1,-0.448625,0.1366,False
20a26753-1ee4-4b7a-aec1-a50d37348c2d,ServiceNow,ML Engineer,Senior,6,"Boston, MA",262000,44000,77000,383000,On-site,False,none,1,-0.451455,0.1446,False
3d81cef4-be41-4e97-97d6-5cb4928b7cba,Uber,Engineering Manager,Mid,3,"Austin, TX",186000,27000,35000,248000,Hybrid,False,none,1,-0.461857,0.1742,False
a3f37edf-8853-420a-a5c6-dbf27cd65e59,Amazon,Data Scientist,Senior,12,"Bangalore, India",72000,8000,724000,804000,Remote,True,unrealistic_stock_grant,-1,-0.624828,0.6368,True
56242700-c90a-4aeb-a231-ed63ea70f210,Netflix,Engineering Manager,Staff,17,"San Francisco, CA",410000,98000,244000,752000,Remote,False,none,1,-0.494756,0.2676,False
cc4c4601-666d-4fde-b18e-b5fb28cc02e2,Uber,ML Engineer,Senior,12,"Chicago, IL",232000,40000,103000,375000,On-site,False,none,1,-0.444736,0.1255,False
1362ecbd-637d-4f45-89bd-6abd3b6399d4,Google,Product Manager,Principal,20,"Boston, MA",415000,108000,367000,890000,Remote,False,none,1,-0.501419,0.2865,False
b03efef1-fee8-4e65-9edf-a78aa2fd43bf,Meta,Product Manager,Junior,1,"Boston, MA",123000,10000,14000,147000,Hybrid,False,none,1,-0.421179,0.0587,False
39766884-ef4e-43f6-af73-0c5571bcc239,Meta,Software Engineer,Junior,1,"San Francisco, CA",143000,12000,10000,165000,Hybrid,False,none,1,-0.434667,0.097,False
d08c8af4-37bf-4bcc-ac81-122b5bd08e96,Microsoft,Engineering Manager,Principal,15,"New York, NY",530000,116000,396000,1042000,Hybrid,False,none,1,-0.504762,0.296,False
2211f885-2d4e-4d70-b47d-eb63d82532e1,Amazon,Engineering Manager,Senior,8,"London, UK",224000,27000,89000,340000,Hybrid,False,none,1,-0.448104,0.1351,False
b9548448-55ba-4cd5-8d96-f6c7d17cd16e,Amazon,DevOps Engineer,Staff,14,"Chicago, IL",250000,59000,158000,467000,Hybrid,False,none,1,-0.471967,0.2029,False
f5186e90-d990-4c80-992d-02fa64dc593c,Uber,DevOps Engineer,Senior,13,"New York, NY",21000,0,0,21000,Hybrid,True,senior_low_salary,1,-0.518162,0.334,False
ff7b9572-3365-4641-9e70-82f3aea88f4e,Uber,ML Engineer,Intern,1,Remote,66000,1000,2000,69000,Hybrid,False,none,1,-0.445154,0.1267,False
eb473e1c-9103-4a1d-b648-ca06a7ad5e1f,Google,Software Engineer,Mid,6,"Seattle, WA",181000,24000,30000,235000,Hybrid,False,none,1,-0.451849,0.1457,False
219f0f0d-2a23-44da-8c89-e1e8d5faad68,ServiceNow,DevOps Engineer,Staff,13,"Seattle, WA",260000,48000,157000,465000,On-site,False,none,1,-0.460955,0.1716,False
f9690ce0-c889-404a-b71b-246ea3a66fc5,Microsoft,Software Engineer,Junior,2,"Bangalore, India",46000,3000,284000,333000,Hybrid,True,unrealistic_stock_grant,-1,-0.578739,0.506,True
cc1d3d9e-403f-44f1-86df-657c6e255a0f,Netflix,Data Scientist,Senior,6,"Boston, MA",214000,42000,49000,305000,Hybrid,False,none,1,-0.453645,0.1508,False
13dd7bfc-5eb3-4df4-a889-c323978dedee,Amazon,Product Manager,Junior,3,"New York, NY",137000,7000,11000,155000,Hybrid,False,none,1,-0.437907,0.1062,False
17c66cd2-de6b-4e4e-abc7-4cf81373d085,Google,Engineering Manager,Staff,14,"London, UK",313000,50000,196000,559000,Remote,False,none,1,-0.466869,0.1884,False
30479e4b-a1db-4811-9d3c-ea6c979c6a91,Microsoft,Engineering Manager,Principal,17,"London, UK",401000,140000,381000,922000,Remote,False,none,1,-0.505049,0.2968,False
887c8bf6-91c2-4dd8-aae5-75f1ecff4c59,Uber,Software Engineer,Staff,12,"Chicago, IL",278000,54000,183000,515000,On-site,False,none,1,-0.469258,0.1952,False
d0200189-4e9c-410b-9bb3-3b926bc620cf,Microsoft,DevOps Engineer,Mid,6,"Boston, MA",157000,16000,20000,193000,Hybrid,False,none,1,-0.426637,0.0742,False
390ed4d6-a740-458d-8062-03c6b778ed05,Amazon,Software Engineer,Principal,23,"San Francisco, CA",485000,142000,5340000,5967000,Hybrid,True,unrealistic_stock_grant,-1,-0.713186,0.8877,True
786e19a7-40bb-424c-b38a-20c714f9ad32,Google,Product Manager,Mid,4,"Chicago, IL",176000,21000,43000,240000,Remote,False,none,1,-0.43027,0.0845,False
e0f0763a-f931-4c6b-a9f0-99f0fc7140bd,Uber,Software Engineer,Mid,3,"New York, NY",192000,28000,28000,248000,Remote,False,none,1,-0.459758,0.1682,False
5b3774b9-20e6-4365-8116-79afe9eaf517,Amazon,Product Manager,Junior,3,"Chicago, IL",120000,9000,7000,136000,On-site,False,none,1,-0.428555,0.0796,False
c7ea5f58-9a7d-49a3-aa46-8ad1839c27fe,Microsoft,Software Engineer,Intern,0,"San Francisco, CA",65000,2000,1000,68000,Remote,False,none,1,-0.444839,0.1258,False
1194fedc-45f8-437a-b5d3-5960405bfaf0,Amazon,Software Engineer,Staff,10,"Bangalore, India",111000,23000,78000,212000,Remote,False,none,1,-0.503652,0.2928,False
f5c5c713-c124-4b60-b5b9-4d2b3e8a2bb3,Google,ML Engineer,Intern,0,"Seattle, WA",225000,63000,53000,341000,Remote,True,intern_high_salary,1,-0.507323,0.3032,False
5f0a5459-e2f0-4ed5-8fc9-1b4d42e526a0,ServiceNow,Engineering Manager,Intern,1,"Toronto, Canada",56000,0,1000,57000,Hybrid,False,none,1,-0.463526,0.1789,False
5c6ea350-c3fa-408d-a1c0-f4beeaaf9ede,Amazon,DevOps Engineer,Principal,18,"Chicago, IL",305000,84000,219000,608000,Hybrid,False,none,1,-0.485019,0.2399,False
f4228ae5-6915-4342-875d-ab5f60305ad6,Uber,ML Engineer,Staff,15,"London, UK",285000,62000,4596000,4943000,Hybrid,True,unrealistic_stock_grant,-1,-0.701822,0.8554,True
724c4009-702e-4c07-bbec-f5d7f816f80c,Meta,Data Scientist,Mid,4,"Boston, MA",156000,18000,27000,201000,Remote,False,none,1,-0.436234,0.1014,False
f49f95db-53b5-49cd-b9ca-a0308151f02c,Meta,Product Manager,Mid,5,"Bangalore, India",68000,7000,9000,84000,On-site,False,none,1,-0.420536,0.0568,False
11758f79-4c01-4511-ab37-b3bc64e64d8d,Amazon,Data Scientist,Staff,12,"Bangalore, India",100000,23000,64000,187000,Hybrid,False,none,1,-0.504539,0.2953,False
5bba4767-5092-4d93-aa44-daffd63ab44f,Google,ML Engineer,Senior,11,Remote,213000,39000,88000,340000,Remote,False,none,1,-0.432778,0.0916,False
69a55e43-8b19-433f-a3a1-df8d2998e799,ServiceNow,Product Manager,Intern,1,"Chicago, IL",75000,3000,2000,80000,On-site,False,none,1,-0.428446,0.0793,False
b1d9576b-87e7-4057-a3e4-db957fce1b7f,Amazon,Data Scientist,Mid,4,Remote,139000,17000,22000,178000,Remote,False,none,1,-0.443311,0.1215,False
b45a99cb-fef1-4cb9-b8d0-7876ca8a5fab,Microsoft,Engineering Manager,Mid,3,"Toronto, Canada",145000,12000,29000,186000,On-site,False,none,1,-0.426155,0.0728,False
bc213b84-6bc3-4d9d-bbcd-3bbee2cdf08d,Amazon,DevOps Engineer,Junior,3,"Seattle, WA",107000,10000,8000,125000,Hybrid,False,none,1,-0.445544,0.1278,False
57a7cb98-8ca1-49c1-b60c-805bed34cca7,ServiceNow,Data Scientist,Senior,12,"London, UK",185000,21000,50000,256000,On-site,False,none,1,-0.445344,0.1273,False
5adf1026-51a3-4b88-8c72-ce2778ba66b1,Uber,Product Manager,Mid,5,"Bangalore, India",65000,9000,8000,82000,Remote,False,none,1,-0.457376,0.1614,False
46b6f2fb-870d-469b-a0cf-c12f8e0b8af1,Meta,Engineering Manager,Junior,3,"Chicago, IL",136000,9000,18000,163000,On-site,False,none,1,-0.408719,0.0233,False
41b9506f-cd0c-4ad4-a66a-4473838f9041,Uber,Product Manager,Principal,17,"Boston, MA",415000,92000,287000,794000,Hybrid,False,none,1,-0.501919,0.2879,False
846018e1-1e5f-4a01-9b86-f657271ac3a7,ServiceNow,Software Engineer,Mid,4,"Austin, TX",156000,20000,18000,194000,On-site,False,none,1,-0.436286,0.1016,False
10a010d4-9e49-4579-a934-c335043053e5,Netflix,Data Scientist,Mid,5,Remote,145000,12000,24000,181000,Remote,False,none,1,-0.434226,0.0957,False
47ecfd0d-55d2-42c8-915e-ce63f8ac69b2,Google,Data Scientist,Principal,22,"Austin, TX",331000,92000,339000,762000,On-site,False,none,1,-0.509946,0.3107,False
5cf54b98-b440-41ef-81b3-f6a1ff69b7f2,Google,Product Manager,Mid,4,"Chicago, IL",189000,24000,28000,241000,Remote,False,none,1,-0.425874,0.072,False
cb6455bb-57b7-40ce-85d2-c1a953e5b78b,Uber,Software Engineer,Mid,3,"Boston, MA",173000,19000,29000,221000,On-site,False,none,1,-0.444021,0.1235,False
3e20ebaa-5eb5-463d-ac0e-1f6e49194f0e,Amazon,ML Engineer,Intern,0,"Austin, TX",69000,3000,1000,73000,Remote,False,none,1,-0.464378,0.1813,False
53d7131b-bbe6-4228-8ab4-1176c454f8e4,Uber,Software Engineer,Principal,15,Remote,341000,76000,220000,637000,Remote,False,none,1,-0.48917,0.2517,False
4af7cc07-675e-4265-b84d-b24b694961cc,Amazon,Software Engineer,Principal,22,"Chicago, IL",370000,112000,443000,925000,Remote,False,none,-1,-0.545004,0.4102,True
e0683125-8d53-4616-a67c-7fef5a734f18,ServiceNow,Data Scientist,Intern,0,"Seattle, WA",61000,2000,0,63000,On-site,False,none,1,-0.459473,0.1674,False
7d85e06c-a593-4a60-805a-a30d46b82138,Netflix,ML Engineer,Mid,6,"Bangalore, India",65000,7000,11000,83000,Hybrid,False,none,1,-0.434394,0.0962,False
77608335-4a82-4618-9320-a4c6c5c8fb3f,Uber,DevOps Engineer,Principal,20,"Toronto, Canada",251000,68000,255000,574000,Remote,False,none,1,-0.520095,0.3395,False
c2ecf364-8cc8-4e87-a707-2d5be34c8fbc,Netflix,ML Engineer,Junior,3,Remote,109000,7000,11000,127000,Hybrid,False,none,1,-0.417971,0.0496,False
94da09e5-0372-468d-af36-1b56b652b31a,ServiceNow,DevOps Engineer,Intern,1,"Seattle, WA",61000,3000,2000,66000,On-site,False,none,1,-0.438036,0.1065,False
5b089a57-a0ca-4c09-aa70-e72afcc24b97,Microsoft,Product Manager,Senior,8,"Boston, MA",256000,27000,67000,350000,Remote,False,none,1,-0.446769,0.1313,False
910bc72d-a910-427f-b66e-7720409304c7,Netflix,Engineering Manager,Principal,23,Remote,418000,135000,374000,927000,Remote,False,none,1,-0.510781,0.3131,False
19830d9b-1873-4938-97f5-fc1eb7913485,Microsoft,Data Scientist,Senior,6,Remote,196000,32000,88000,316000,Hybrid,False,none,1,-0.451052,0.1435,False
aa31a233-be8a-412f-98b3-88699428f78b,ServiceNow,Software Engineer,Mid,5,Remote,156000,21000,23000,200000,On-site,False,none,1,-0.430927,0.0863,False
e16f601d-ab08-4328-be67-30f5671c1cdb,Uber,ML Engineer,Principal,18,"Seattle, WA",453000,152000,498000,1103000,Remote,False,none,-1,-0.568739,0.4776,True
5c8fcfa7-17a7-4c1d-8a85-8cec9ee6dfb6,Google,Data Scientist,Principal,23,"Boston, MA",397000,115000,330000,842000,Remote,False,none,1,-0.516046,0.328,False
f90fa7a0-b55e-42c9-9bea-e72ef46810a7,Microsoft,Engineering Manager,Mid,5,"Chicago, IL",204000,28000,48000,280000,On-site,False,none,1,-0.422102,0.0613,False
3a3ed7ac-e297-4651-b65d-a3502367d66f,Uber,DevOps Engineer,Principal,16,"Chicago, IL",332000,99000,302000,733000,Hybrid,False,none,1,-0.497432,0.2752,False
1e3d34c7-4def-41ac-861e-a5a75e1b479f,ServiceNow,Engineering Manager,Staff,16,"Seattle, WA",361000,67000,285000,713000,On-site,False,none,1,-0.483338,0.2351,False
d70417da-3425-4bd5-960d-20cdcfa9e789,Netflix,ML Engineer,Intern,0,"Austin, TX",56000,1000,2000,59000,Remote,False,none,1,-0.447552,0.1335,False
e52941be-2593-486a-9aeb-ca02f35d42bb,Meta,Product Manager,Senior,10,"Bangalore, India",87000,12000,41000,140000,Remote,False,none,1,-0.453292,0.1498,False
83dd2fdf-2804-4e87-adf9-9ba56dee5800,Meta,Engineering Manager,Staff,12,"Boston, MA",340000,64000,200000,604000,Remote,False,none,1,-0.469364,0.1955,False
78de4b88-556f-4ba4-82eb-3bb49300c536,Google,ML Engineer,Senior,10,"Boston, MA",257000,40000,74000,371000,On-site,False,none,1,-0.43122,0.0872,False
5a4611bb-318c-41b3-b361-a50b67993cf8,Meta,Software Engineer,Intern,1,"New York, NY",72000,2000,1000,75000,Hybrid,False,none,1,-0.44008,0.1123,False
451557fa-bea1-415d-aeab-15fdc57ef16b,Amazon,ML Engineer,Junior,3,"New York, NY",140000,8000,14000,162000,Remote,False,none,1,-0.424452,0.068,False
2643b147-0fa3-4484-a146-6380396e35a5,Amazon,Software Engineer,Principal,18,"Seattle, WA",388000,108000,389000,885000,On-site,False,none,1,-0.510892,0.3134,False
f9a5fbe3-2f27-4150-b4fb-e3e66201901c,Amazon,Data Scientist,Staff,11,"Bangalore, India",95000,16000,50000,161000,On-site,False,none,1,-0.485628,0.2416,False
1de3bf5e-1842-43a6-b7ec-3e4bc22aace1,Meta,Product Manager,Junior,2,"Seattle, WA",143000,12000,13000,168000,Remote,False,none,1,-0.422534,0.0625,False
073b32a1-a2e6-44d3-b688-092167b027a3,ServiceNow,DevOps Engineer,Mid,3,"Seattle, WA",148000,12000,27000,187000,Remote,False,none,1,-0.433395,0.0934,False
6467401b-4116-40a3-a4e3-c71283359fb3,Google,DevOps Engineer,Intern,0,"London, UK",48000,1000,1000,50000,On-site,False,none,1,-0.436213,0.1013,False
8fd792ff-50a4-47c7-8e74-9075bc33173c,Meta,Engineering Manager,Staff,13,"London, UK",302000,74000,170000,546000,On-site,False,none,1,-0.448702,0.1368,False
e5523fde-0dd8-40e2-ae3e-c23d63c9bcff,Amazon,Software Engineer,Staff,18,"San Francisco, CA",351000,55000,221000,627000,On-site,False,none,1,-0.495943,0.2709,False
d3e965fe-284b-45e9-b30a-8b1081b819fa,Netflix,Engineering Manager,Mid,6,"Toronto, Canada",160000,20000,31000,211000,Remote,False,none,1,-0.436926,0.1034,False
57e6caec-8cc5-408d-8c09-a1094652d623,ServiceNow,Engineering Manager,Principal,18,"Bangalore, India",184000,54000,178000,416000,On-site,False,none,1,-0.48526,0.2406,False
e5e89cae-57e9-4bf7-bbb0-098340a140bc,ServiceNow,ML Engineer,Senior,7,Remote,225000,44000,97000,366000,Hybrid,False,none,1,-0.443712,0.1226,False
266e0714-a68f-46b7-94e9-83ba8b7b19bb,Google,Engineering Manager,Intern,1,"Bangalore, India",33000,0,0,33000,Hybrid,False,none,1,-0.478142,0.2204,False
e7178572-c4d5-43a1-8298-9997ea155924,Uber,DevOps Engineer,Senior,11,"Bangalore, India",500000,500000,4000000,5000000,Hybrid,True,impossible_combination,-1,-0.716161,0.8961,True
bef0f8a3-5854-4a9f-94a4-2a9c750b8e6d,Uber,ML Engineer,Principal,21,"Austin, TX",370000,124000,321000,815000,On-site,False,none,1,-0.515513,0.3265,False
8f497a8c-b2a3-47aa-bd08-175ab472a542,Netflix,Software Engineer,Junior,3,"New York, NY",147000,13000,18000,178000,Remote,False,none,1,-0.423043,0.064,False
6f7aaee9-5b51-4d57-8e88-0a81256b555b,Uber,DevOps Engineer,Junior,3,"Seattle, WA",120000,9000,15000,144000,On-site,False,none,1,-0.434727,0.0971,False
e0a8bf3c-e415-4f53-958b-148fa41808f0,Microsoft,Software Engineer,Principal,17,"New York, NY",409000,109000,247000,765000,On-site,False,none,1,-0.480563,0.2273,False
830856be-7160-4594-a1f7-80c67f59c21d,Meta,Data Scientist,Senior,9,Remote,176000,28000,62000,266000,Remote,False,none,1,-0.439472,0.1106,False
d1c9e810-aeda-401f-9bbf-15473797507b,Netflix,Engineering Manager,Senior,12,"New York, NY",291000,47000,77000,415000,Hybrid,False,none,1,-0.44397,0.1234,False
f1c22ad7-590d-4bfc-9f2e-1aa9d1a4362a,Uber,Software Engineer,Intern,1,"Austin, TX",60000,1000,2000,63000,Remote,False,none,1,-0.475697,0.2134,False
509f5fa6-5c58-44ba-969d-1fb900ecda07,Uber,Engineering Manager,Intern,0,"New York, NY",77000,3000,1000,81000,Remote,False,none,1,-0.453077,0.1492,False
b24f7802-21e3-4bae-8eb7-18a5289e5c2b,Meta,Data Scientist,Principal,25,"Austin, TX",363000,87000,432000,882000,On-site,False,none,-1,-0.537308,0.3884,True
cf370c42-e8b6-4502-82ab-b4b5d6f329e3,Amazon,Data Scientist,Staff,17,"Chicago, IL",264000,55000,108000,427000,On-site,False,none,1,-0.477142,0.2175,False
63798c9b-fdfc-43a6-8182-0da4396ad2c7,Uber,Engineering Manager,Mid,3,Remote,170000,14000,39000,223000,Hybrid,False,none,1,-0.441526,0.1164,False
e600f7d4-98e9-4420-b931-b0228cf002ef,ServiceNow,ML Engineer,Intern,1,"Bangalore, India",25000,0,1000,26000,Hybrid,False,none,1,-0.463273,0.1782,False
cf548eee-d0e5-4ea5-99b4-dbcf82a9071a,Netflix,Product Manager,Mid,3,"Chicago, IL",158000,23000,38000,219000,On-site,False,none,1,-0.417825,0.0491,False
ba3d4d04-acfc-49ca-bf3d-e9dd2ac6f290,Uber,Engineering Manager,Mid,4,"London, UK",178000,19000,35000,232000,Hybrid,False,none,1,-0.435086,0.0981,False
1db36e68-c272-478d-a192-5a46d487bad1,Google,ML Engineer,Junior,1,"Austin, TX",118000,10000,10000,138000,Remote,False,none,1,-0.436931,0.1034,False
cada3fc2-acf6-425e-b733-34c98b36f167,Microsoft,DevOps Engineer,Mid,6,"San Francisco, CA",180000,18000,44000,242000,On-site,False,none,1,-0.424875,0.0692,False
7f768182-7afb-4475-a022-3e061bf2dbda,Uber,DevOps Engineer,Junior,1,"Bangalore, India",40000,3000,2000,45000,Remote,False,none,1,-0.45987,0.1685,False
986c9a87-f483-43b8-9803-f69e14518ae7,Meta,DevOps Engineer,Mid,6,"London, UK",142000,14000,19000,175000,Remote,False,none,1,-0.420241,0.056,False
77369cc0-a7c7-45bf-9119-7f9f36d736a6,Netflix,Engineering Manager,Intern,0,"Seattle, WA",80000,2000,3000,85000,On-site,False,none,1,-0.437673,0.1055,False
3348e338-355d-47bf-a1dc-64f4c17c47a6,Microsoft,Engineering Manager,Mid,6,"Bangalore, India",74000,6000,17000,97000,Hybrid,False,none,1,-0.440086,0.1123,False
5f4ca7be-b085-4df6-98fb-8f60b353b1c2,Microsoft,Data Scientist,Principal,17,"Bangalore, India",143000,35000,169000,347000,Remote,False,none,1,-0.508438,0.3064,False
401c2edc-4029-4f68-a49b-9cffefbf6f36,Amazon,Data Scientist,Mid,6,"Chicago, IL",156000,21000,18000,195000,On-site,False,none,1,-0.442754,0.1199,False
669a8be9-d61b-4798-943c-01efe762a60e,ServiceNow,ML Engineer,Senior,6,"Chicago, IL",233000,37000,96000,366000,Hybrid,False,none,1,-0.442939,0.1204,False
d304dea4-a071-4480-9733-f8de866d1644,Google,ML Engineer,Mid,5,"Austin, TX",172000,25000,19000,216000,On-site,False,none,1,-0.431321,0.0875,False
75eb1e0c-ad21-4947-955d-43ff5c6ed3a0,Meta,Data Scientist,Junior,1,"Seattle, WA",122000,11000,16000,149000,Remote,False,none,1,-0.437807,0.1059,False
674ba53f-9b67-4f91-aa69-25166c15e43b,Uber,Data Scientist,Principal,20,"Boston, MA",349000,107000,241000,697000,Remote,False,none,1,-0.508048,0.3053,False
2d246fbc-aa23-4ea5-9003-2b42441441b2,Amazon,Product Manager,Staff,18,"Seattle, WA",343000,75000,150000,568000,On-site,False,none,1,-0.492834,0.2621,False
79ed6d46-e720-49ca-920e-71a9db207f10,Netflix,ML Engineer,Staff,18,"London, UK",286000,56000,199000,541000,On-site,False,none,1,-0.456002,0.1575,False
388c6cd6-836c-42da-94e3-dd28064568ef,Amazon,Product Manager,Junior,2,"Toronto, Canada",95000,8000,10000,113000,Remote,False,none,1,-0.450723,0.1425,False
